"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Feb 18 22:03:49 GMT 2024","Sun Feb 18 22:03:49 GMT 2024","282","Businesses","Manage business","export","","","Export",""
"passed","Sun Feb 18 22:04:03 GMT 2024","Sun Feb 18 22:04:03 GMT 2024","215","Settings","User Roles","Edit admin role","","","Update existing role",""
"passed","Sun Feb 18 22:03:47 GMT 2024","Sun Feb 18 22:03:47 GMT 2024","136","Businesses","Manage business","KYB","","","Invalid KYC status",""
"passed","Sun Feb 18 22:03:44 GMT 2024","Sun Feb 18 22:03:44 GMT 2024","144","Transactions","fetch-transaction-by-id","{id}","","","/api/transactions/:id",""
"passed","Sun Feb 18 22:03:51 GMT 2024","Sun Feb 18 22:03:51 GMT 2024","131","Customers","Manage customer","kyc > Level 2","","","Downgrade from level 2",""
"passed","Sun Feb 18 22:04:22 GMT 2024","Sun Feb 18 22:04:22 GMT 2024","124","Savings","SavingsProduct","nameandids","","","/api/SavingsProduct/nameandids",""
"passed","Sun Feb 18 22:03:43 GMT 2024","Sun Feb 18 22:03:43 GMT 2024","130","Transactions","customers","{userId} > dashboard","","","Invalid ID",""
"passed","Sun Feb 18 22:03:45 GMT 2024","Sun Feb 18 22:03:45 GMT 2024","327","Transactions","getpaged","{page} > {pagesize} > {wherecondition}","","","/api/transactions/getpaged/:page/:pagesize/:wherecondition",""
"passed","Sun Feb 18 22:04:08 GMT 2024","Sun Feb 18 22:04:09 GMT 2024","903","Settings","Revamped KYC/KYB","business > kyc","","","/api/business/kyc",""
"passed","Sun Feb 18 22:03:52 GMT 2024","Sun Feb 18 22:03:52 GMT 2024","138","Customers","Manage customer","kyc > Level 3","","","Downgrade from level 3",""
"passed","Sun Feb 18 22:03:44 GMT 2024","Sun Feb 18 22:03:44 GMT 2024","156","Transactions","all-transaction-types","","","","Transaction types",""
"passed","Sun Feb 18 22:04:10 GMT 2024","Sun Feb 18 22:04:10 GMT 2024","129","Settings","Revamped KYC/KYB","config > business > all","","","/api/config/business/all",""
"passed","Sun Feb 18 22:03:58 GMT 2024","Sun Feb 18 22:03:59 GMT 2024","316","Settings","administrators","Invite an admin > {id} > toggle-active","","","Deactivate/Activate an administrator's account",""
"passed","Sun Feb 18 22:03:45 GMT 2024","Sun Feb 18 22:03:45 GMT 2024","77","Transactions","statement2","{username}","","","/api/transactions/statement2/:username",""
"passed","Sun Feb 18 22:04:03 GMT 2024","Sun Feb 18 22:04:04 GMT 2024","75","Settings","Revamped KYC/KYB","business > kyc > address","","","/api/business/kyc/address",""
"passed","Sun Feb 18 22:03:40 GMT 2024","Sun Feb 18 22:03:40 GMT 2024","197","Login","","","","","Login - Blank password","Get Auth Token"
"passed","Sun Feb 18 22:04:19 GMT 2024","Sun Feb 18 22:04:19 GMT 2024","80","Settings","accounts","get-by-id > {id}","","","/v1/accounts/get-by-id/:id",""
"passed","Sun Feb 18 22:04:19 GMT 2024","Sun Feb 18 22:04:20 GMT 2024","77","Settings","accounts","passwords > forgot-otp","","","/v1/accounts/passwords/forgot-otp",""
"passed","Sun Feb 18 22:03:39 GMT 2024","Sun Feb 18 22:03:40 GMT 2024","237","Login","","","","","Login - Blank username","Get Auth Token"
"passed","Sun Feb 18 22:04:03 GMT 2024","Sun Feb 18 22:04:03 GMT 2024","77","Settings","client","find > {clientId}","","","/v1/client/find/:clientId",""
